2025-09-29 18:09:08 | INFO | service.curricum_recursive | fetcehd prerequisites: [{'class_id': 3385, 'class_name': '창의적공학설계입문', 'student_grade': 1, 'semester': 2, 'description': '공학적 문제를 인식하고 창의적으로 해결할 수 있는 설계능력 배양', 'language': '한국어', 'prerequisite': '', 'department_name': '전자공학부', 'college_name': '공과대학'}]
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 선행과목: 창의적공학설계입문
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 창의적공학설계입문
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 반도체소자
2025-09-29 18:09:08 | INFO | service.curricum_recursive | fetcehd prerequisites: [{'class_id': 1360, 'class_name': '반도체물리전자', 'student_grade': 3, 'semester': 1, 'description': '본 과목의 궁극적 목표는 반도체 소자 동작의 이해이다. 이를 위하여 먼저 고체물리의 기본 개념을 공부한다. 이어서 에너지 밴드 이론, 캐리어 농도와 이동, 생성과 재결합, 연속 방정식을 이해한다. 이를 기초로 가장 기본적인 반도체 소자인 pn 접합의 동작 원리와 수학적 모델을 이해한다.  ', 'language': '한국어', 'prerequisite': '일반물리학\n대학수학', 'department_name': '전자공학부', 'college_name': '공과대학'}]
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 선행과목: 반도체물리전자
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 반도체물리전자
2025-09-29 18:09:08 | INFO | service.curricum_recursive | fetcehd prerequisites: ()
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 딥러닝
2025-09-29 18:09:08 | INFO | service.curricum_recursive | fetcehd prerequisites: ()
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 마이크로프로세서및실험
2025-09-29 18:09:08 | INFO | service.curricum_recursive | fetcehd prerequisites: ()
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 디지털논리공학
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 시스템및메모리반도체
2025-09-29 18:09:08 | INFO | service.curricum_recursive | fetcehd prerequisites: ()
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 알고리즘
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 로봇비전
2025-09-29 18:09:08 | INFO | service.curricum_recursive | fetcehd prerequisites: ()
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 반도체물리전자
2025-09-29 18:09:08 | INFO | service.curricum_recursive | fetcehd prerequisites: ()
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 컴퓨터구조
2025-09-29 18:09:08 | INFO | service.curricum_recursive | fetcehd prerequisites: ()
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: IT융복합종합설계
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 영상처리
2025-09-29 18:09:08 | INFO | service.curricum_recursive | fetcehd prerequisites: ()
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 응용수학 1
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 반도체공학개론
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 응용수학 2
2025-09-29 18:09:08 | INFO | service.curricum_recursive | fetcehd prerequisites: ()
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 반도체연구특론 1
2025-09-29 18:09:08 | INFO | service.curricum_recursive | fetcehd prerequisites: [{'class_id': 97, 'class_name': '반도체공정', 'student_grade': 3, 'semester': 1, 'description': 'The purpose of this course is to provide students with technical background on silicon process technology.', 'language': '한국어', 'prerequisite': '반도체재료, 반도체소자', 'department_name': '반도체과학기술학과', 'college_name': '자연과학대학'}]
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 선행과목: 반도체공정
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 반도체공정
2025-09-29 18:09:08 | INFO | service.curricum_recursive | fetcehd prerequisites: ()
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 반도체소자설계
2025-09-29 18:09:08 | INFO | service.curricum_recursive | fetcehd prerequisites: ()
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 반도체공정
2025-09-29 18:09:08 | INFO | service.curricum_recursive | fetcehd prerequisites: ()
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 반도체공정실험 2
2025-09-29 18:09:08 | INFO | service.curricum_recursive | fetcehd prerequisites: ()
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 반도체연구특론 2
2025-09-29 18:09:08 | INFO | service.curricum_recursive | fetcehd prerequisites: [{'class_id': 1755, 'class_name': '반도체공학개론', 'student_grade': 2, 'semester': 1, 'description': '-. 반도체 소자의 기본 지식 함양.\n-. 에너지 밴드에 대한 이해.\n-. 접합영역 분석과 예측능력 \n', 'language': '한국어', 'prerequisite': '물리전자', 'department_name': '반도체과학기술학과', 'college_name': '자연과학대학'}]
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 선행과목: 반도체공학개론
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 반도체공학개론
2025-09-29 18:09:08 | INFO | service.curricum_recursive | fetcehd prerequisites: ()
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 디지털공학
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 전자회로 1
2025-09-29 18:09:08 | INFO | service.curricum_recursive | fetcehd prerequisites: ()
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 초급양자역학
2025-09-29 18:09:08 | INFO | service.curricum_recursive | fetcehd prerequisites: ()
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 디스플레이공학
2025-09-29 18:09:08 | INFO | service.curricum_recursive | fetcehd prerequisites: ()
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 반도체소자 1
2025-09-29 18:09:08 | INFO | service.curricum_recursive | fetcehd prerequisites: [{'class_id': 320, 'class_name': '반도체재료학개론', 'student_grade': 2, 'semester': 1, 'description': '태양광을 포괄하는 반도체 산업의 기초가 되는 재료의 구조, 특성 및 응용에 대해 학습한다.\n특히 금속/세라믹/고분자 3대 재료에 대한 체계적인 학습을 목표로 한다.', 'language': '한국어', 'prerequisite': '', 'department_name': '반도체과학기술학과', 'college_name': '자연과학대학'}, {'class_id': 1755, 'class_name': '반도체공학개론', 'student_grade': 2, 'semester': 1, 'description': '-. 반도체 소자의 기본 지식 함양.\n-. 에너지 밴드에 대한 이해.\n-. 접합영역 분석과 예측능력 \n', 'language': '한국어', 'prerequisite': '물리전자', 'department_name': '반도체과학기술학과', 'college_name': '자연과학대학'}, {'class_id': 4618, 'class_name': '현대물리학', 'student_grade': 2, 'semester': 2, 'description': '고전물리학은 경이스런 성공을 보였으나 19세기 말 그리고 20세기 초에 고전물리학이 설명할 수 없는 \n\n\n\n여러현상의 발견과 실험 결과들이 알려지게 된다. 이에 따라 새롭고 혁명적인 아이디어가 요구되는 가운데,\n\n\n\n그 첫 열매가 (특수) 상대성 이론이고, 두 번째로는 양자이론이다. 현대물리학은 이 두 이론을 말한다. \n\n\n\n상대성이론, 입자의 파동성, 파동의 입자성, 양자이론, 원자구조, 등을 다룬다.', 'language': '한국어', 'prerequisite': '일반물리학1, 2', 'department_name': '반도체과학기술학과', 'college_name': '자연과학대학'}]
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 선행과목: 반도체재료학개론
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 반도체재료학개론
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 선행과목: 반도체공학개론
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 반도체공학개론
2025-09-29 18:09:08 | INFO | service.curricum_recursive | fetcehd prerequisites: ()
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 선행과목: 현대물리학
2025-09-29 18:09:08 | INFO | service.curricum_recursive | 현재과목: 현대물리학
2025-09-29 18:09:08 | INFO | service.curricum_recursive | fetcehd prerequisites: ()
2025-09-29 18:09:09 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
